2026-06-21 04:19:34,321 - INFO - 输出目录: results/hamt_deep_20260621_041934
2026-06-21 04:19:34,321 - INFO - 配置文件: configs/three_phase.yaml
2026-06-21 04:19:34,321 - INFO - GPU: 0
2026-06-21 04:19:34,321 - INFO - 
============================================================
2026-06-21 04:19:34,321 - INFO - 开始 phase1
2026-06-21 04:19:34,321 - INFO - ============================================================
2026-06-21 04:19:34,459 - INFO - 构建 HMAT 模型...
2026-06-21 04:19:35,305 - INFO - 模型参数: 97.6M total, 97.6M trainable
2026-06-21 04:19:37,275 - INFO - 开始训练 Phase: phase1 (15 epochs)
2026-06-21 04:19:37,276 - INFO - Backbone 冻结: 0/175 params (0.0%)
2026-06-21 04:35:32,996 - INFO - Epoch 1, Step 7700, AvgLoss: 2.575083, LR: 1.06e-04, CIoU: 0.2613
2026-06-21 04:35:39,176 - INFO - Epoch 1, Step 7750, AvgLoss: 2.571278, LR: 1.07e-04, CIoU: 0.6911
2026-06-21 04:35:45,344 - INFO - Epoch 1, Step 7800, AvgLoss: 2.568091, LR: 1.07e-04, CIoU: 0.4510
2026-06-21 04:35:51,519 - INFO - Epoch 1, Step 7850, AvgLoss: 2.565361, LR: 1.08e-04, CIoU: 0.3682
2026-06-21 04:35:57,695 - INFO - Epoch 1, Step 7900, AvgLoss: 2.562302, LR: 1.08e-04, CIoU: 0.4855
2026-06-21 04:36:03,881 - INFO - Epoch 1, Step 7950, AvgLoss: 2.558975, LR: 1.09e-04, CIoU: 0.3235
2026-06-21 04:36:10,062 - INFO - Epoch 1, Step 8000, AvgLoss: 2.555791, LR: 1.10e-04, CIoU: 0.4596
2026-06-21 04:36:16,226 - INFO - Epoch 1, Step 8050, AvgLoss: 2.551848, LR: 1.10e-04, CIoU: 0.3636
2026-06-21 04:36:22,406 - INFO - Epoch 1, Step 8100, AvgLoss: 2.548258, LR: 1.11e-04, CIoU: 0.2944
2026-06-21 04:36:28,576 - INFO - Epoch 1, Step 8150, AvgLoss: 2.544575, LR: 1.11e-04, CIoU: 0.7605
2026-06-21 04:36:34,753 - INFO - Epoch 1, Step 8200, AvgLoss: 2.541845, LR: 1.12e-04, CIoU: 0.4296
2026-06-21 04:36:40,927 - INFO - Epoch 1, Step 8250, AvgLoss: 2.538641, LR: 1.12e-04, CIoU: 0.7556
2026-06-21 04:36:47,098 - INFO - Epoch 1, Step 8300, AvgLoss: 2.535146, LR: 1.13e-04, CIoU: 0.7005
2026-06-21 04:36:53,275 - INFO - Epoch 1, Step 8350, AvgLoss: 2.531931, LR: 1.13e-04, CIoU: 0.6192
2026-06-21 04:36:59,448 - INFO - Epoch 1, Step 8400, AvgLoss: 2.528955, LR: 1.14e-04, CIoU: 0.6114
2026-06-21 04:37:05,624 - INFO - Epoch 1, Step 8450, AvgLoss: 2.525522, LR: 1.15e-04, CIoU: 0.3244
2026-06-21 04:37:11,790 - INFO - Epoch 1, Step 8500, AvgLoss: 2.522643, LR: 1.15e-04, CIoU: 0.7558
2026-06-21 04:37:17,967 - INFO - Epoch 1, Step 8550, AvgLoss: 2.519214, LR: 1.16e-04, CIoU: 0.4705
2026-06-21 04:37:24,138 - INFO - Epoch 1, Step 8600, AvgLoss: 2.516655, LR: 1.16e-04, CIoU: 0.2361
2026-06-21 04:37:30,358 - INFO - Epoch 1, Step 8650, AvgLoss: 2.513727, LR: 1.17e-04, CIoU: 0.4738
2026-06-21 04:37:36,629 - INFO - Epoch 1, Step 8700, AvgLoss: 2.510184, LR: 1.17e-04, CIoU: 0.5153
2026-06-21 04:37:42,859 - INFO - Epoch 1, Step 8750, AvgLoss: 2.506897, LR: 1.18e-04, CIoU: 0.5107
2026-06-21 04:37:49,068 - INFO - Epoch 1, Step 8800, AvgLoss: 2.504299, LR: 1.19e-04, CIoU: 0.5049
2026-06-21 04:37:55,316 - INFO - Epoch 1, Step 8850, AvgLoss: 2.500802, LR: 1.19e-04, CIoU: 0.4487
2026-06-21 04:38:01,557 - INFO - Epoch 1, Step 8900, AvgLoss: 2.497640, LR: 1.20e-04, CIoU: 0.5986
2026-06-21 04:38:08,404 - INFO - Epoch 1, Step 8950, AvgLoss: 2.494285, LR: 1.20e-04, CIoU: 0.7635
